length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_percent,nb_slash,nb_colon,nb_semicolumn,nb_space,nb_www,nb_com,http_in_path,https_token,ratio_digits_url,ratio_digits_host,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
18,7.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,49,0.93877551,0.06122449,0,0.0,0.333333333,0,0,100.0,100.0,0.0,0.0,0,0,1,0,372.0,1820.0,939835.0,0,0,4,0
34,17.0,0,3,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,0,0,0,1,4,0,3,4,3,8,8,5,5.0,6.0,4.0,1,0,0,0,103,0.932038835,0.067961165,1,0.285714286,0.0,0,1,81.81818182,100.0,0.0,0.0,0,1,1,0,242.0,7062.0,1760637.0,1,1,1,1
32,14.0,0,1,0,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.1875,0.0,0,0,0,1,0,0,0,0,3,2,3,10,3,10,10,6,6.333333333,10.0,4.5,0,0,0,0,151,0.443708609,0.556291391,0,0.071428571,0.0,0,1,33.33333333,0.0,100.0,54.6875,0,1,1,0,234.0,496.0,493686.0,0,1,0,1
33,25.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,2,5,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,88,0.852272727,0.147727273,0,0.307692308,0.0,0,1,62.5,28.57142857,71.42857143,84.61538462,0,1,0,0,277.0,1549.0,5580350.0,0,0,2,0
42,18.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,4,3,3,3,6,10,10,9,7.0,6.5,7.5,0,0,0,0,130,0.807692308,0.192307692,0,0.24,0.0,0,0,90.47619048,0.0,100.0,26.66666667,0,0,0,0,296.0,9202.0,684.0,0,0,6,0
18,7.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,47,0.957446809,0.042553191,0,0.5,0.5,1,0,100.0,95.0,5.0,100.0,0,0,0,0,0.0,-1.0,15858.0,0,0,4,0
68,12.0,0,1,0,0,0,0,0,0,0.0,9,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,7,1,5,9,5,9,9,9,7.285714286,9.0,7.0,3,0,0,0,12,0.666666667,0.333333333,0,0.5,0.0,0,0,100.0,0.0,100.0,40.0,0,0,0,0,0.0,-1.0,0.0,0,1,1,1
34,25.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,130,0.992307692,0.007692308,0,0.0,0.0,0,0,100.0,0.0,100.0,100.0,0,1,1,0,61.0,1400.0,5664469.0,0,0,3,0
55,25.0,0,3,4,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,8,4,3,3,4,7,7,6,4.625,4.5,4.75,0,0,0,0,29,0.7241379309999999,0.275862069,0,0.125,0.0,1,0,45.45454545,0.0,100.0,0.0,0,1,1,0,227.0,4887.0,0.0,0,0,3,0
31,22.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,3,3,3,3,0,8,8,0,5.333333333,5.333333333,0.0,0,0,0,0,112,0.9375,0.0625,0,0.428571429,0.0,0,1,62.5,100.0,0.0,66.66666667,0,1,1,0,48.0,5065.0,3482258.0,0,0,3,0
36,16.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,3,4,3,3,10,10,8,10,7.0,5.5,10.0,0,1,0,0,53,0.622641509,0.377358491,5,0.0,0.0,0,1,12.5,0.0,0.0,80.0,0,1,1,0,2806.0,8518.0,8.0,0,0,10,0
58,24.0,0,3,3,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,1,1,7,5,3,3,3,16,16,7,5.857142857,9.5,4.4,0,0,0,0,322,0.8447204970000001,0.155279503,1,0.5,0.04,1,1,77.77777778,100.0,0.0,52.68817204,0,1,0,0,79.0,7226.0,52480.0,0,0,5,0
25,16.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,12,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,22,0.590909091,0.409090909,2,0.111111111,0.0,0,1,62.5,0.0,0.0,60.0,0,1,1,1,0.0,-1.0,0.0,0,0,1,0
85,15.0,0,4,0,0,1,0,3,0,0.0,7,1,0,0,1,0,0,1,0.047058824,0.0,0,0,0,3,0,0,0,0,10,3,3,3,3,26,5,26,6.1,4.0,6.625,0,0,0,0,92,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,0,1,0,293.0,5186.0,9390428.02999997,0,1,1,1
58,29.0,0,5,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.0172413789999999,0.034482759,0,0,0,3,0,0,1,0,6,1,1,1,4,15,12,15,6.833333333,5.5,9.5,0,0,0,0,21,0.19047619,0.80952381,1,0.176470588,0.0,0,1,0.0,20.0,80.0,25.0,0,1,1,0,228.0,5616.0,0.0,0,1,5,1
64,17.0,0,3,0,0,0,0,0,2,0.0,5,1,0,0,1,1,0,1,0.0,0.0,1,0,0,3,0,0,0,1,8,3,3,3,3,9,9,9,5.75,6.0,5.666666667,0,0,0,0,35,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0.0,0,1,0,0,160.0,8604.0,271832.0,0,0,4,0
94,20.0,0,3,0,0,1,0,1,1,1.0,4,1,0,0,0,0,0,0,0.074468085,0.0,0,0,0,3,0,0,0,0,9,1,2,4,2,23,11,23,8.222222222000001,7.5,8.428571429,0,0,0,0,42,0.904761905,0.095238095,1,0.0,0.0,0,1,75.0,100.0,0.0,0.0,0,1,0,0,231.0,134.0,0.0,0,1,2,1
81,27.0,1,2,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.259259259,0.0,0,0,0,2,0,0,0,1,5,4,2,3,2,32,19,32,13.2,11.0,14.66666667,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,100.0,80.0,20.0,100.0,0,1,0,0,76.0,5767.0,0.0,0,1,2,1
26,19.0,0,2,1,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.038461538,0.052631579,0,0,0,2,0,1,0,0,3,0,2,2,0,8,8,0,4.333333333,4.333333333,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,228.0,137.0,0.0,0,1,0,1
64,20.0,0,3,1,0,0,0,0,0,0.0,7,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,1,0,0,1,9,3,2,3,2,12,12,8,5.0,7.5,4.285714286,3,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,209.0,157.0,0.0,0,1,0,1
33,25.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,2,0,8,8,0,12,12,0,10.0,10.0,0.0,1,0,0,0,32,0.90625,0.09375,0,0.0,0.0,0,0,91.66666667,100.0,0.0,0.0,0,1,1,0,258.0,4489.0,0.0,0,0,3,1
52,18.0,0,2,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,5,0,3,14,3,14,14,8,7.4,14.0,5.75,1,0,0,0,107,0.934579439,0.065420561,1,0.0,0.0,0,1,82.60869565,96.15384615,3.846153846,100.0,0,1,1,0,298.0,1528.0,3830391.0,0,1,1,1
155,47.0,1,7,1,0,1,3,4,0,0.0,3,2,0,0,0,1,0,0,0.141935484,0.0,0,0,0,3,0,0,0,0,18,7,2,3,2,36,15,36,7.0,6.333333333,7.333333333,1,0,0,2,1,1.0,0.0,0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,1,0,0,677.0,2975.0,302094.0,0,1,1,1
23,15.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,552,0.7771739129999999,0.222826087,0,0.032520325,0.333333333,0,1,13.23529412,0.0,0.0,0.0,0,1,1,0,58.0,9438.0,9390428.02999997,0,0,4,0
93,24.0,1,3,0,0,0,0,0,5,0.0,9,1,0,0,0,0,0,1,0.129032258,0.0,0,0,0,3,0,0,0,0,15,6,1,6,1,13,13,8,4.533333333,9.5,3.769230769,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,246.0,5232.0,0.0,0,0,7,0
43,34.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.046511628,0.058823529,0,0,0,2,0,0,0,0,2,2,9,9,0,20,20,0,14.5,14.5,0.0,0,1,0,0,115,0.556521739,0.443478261,9,0.078431373,0.039215686,0,1,64.0,0.0,100.0,60.0,0,1,0,0,586.0,7448.0,0.0,0,0,8,0
73,29.0,0,4,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,7,5,3,3,3,21,21,17,8.0,12.0,6.4,0,0,0,0,6,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,1,1,0,0,345.0,2941.0,0.0,0,1,0,1
29,20.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,74,0.945945946,0.054054054,0,0.25,0.0,0,0,87.5,100.0,0.0,0.0,0,0,0,0,599.0,4880.0,739559.0,0,0,4,0
40,23.0,0,3,1,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.075,0.130434783,0,0,0,3,1,0,0,0,5,1,3,4,3,8,8,5,5.0,5.666666667,4.0,1,0,0,0,13,0.846153846,0.153846154,0,0.0,0.0,0,0,60.0,100.0,0.0,0.0,0,1,1,0,289.0,75.0,0.0,0,1,0,1
31,22.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,78,0.91025641,0.08974359,0,0.142857143,0.0,0,0,92.85714286,100.0,0.0,64.70588235,0,1,1,0,186.0,2006.0,3760288.0,0,0,3,0
25,15.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,3,2,0,2,11,2,11,11,2,6.5,11.0,2.0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,265.0,3753.0,0.0,0,1,1,1
41,32.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,2,9,9,0,18,18,0,13.5,13.5,0.0,0,1,0,0,56,0.196428571,0.8035714290000001,9,0.0,0.0,0,1,25.0,50.0,50.0,100.0,0,1,0,0,585.0,7449.0,0.0,0,0,8,0
32,23.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,56,0.875,0.125,0,0.285714286,0.428571429,0,1,88.23529412,100.0,0.0,20.0,0,1,1,0,263.0,2658.0,2791701.0,0,0,4,0
84,20.0,0,3,5,0,0,0,0,0,0.0,6,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,0,0,0,1,11,1,2,17,2,17,17,8,5.727272727000001,17.0,4.6,2,0,0,0,23,0.826086957,0.173913043,0,0.0,0.0,0,0,100.0,0.0,0.0,66.66666667,0,1,1,0,46.0,3242.0,0.0,0,1,2,1
32,12.0,0,1,1,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,0,3,0,4,8,4,8,8,6,6.0,8.0,5.0,0,0,0,0,30,0.3666666670000001,0.6333333329999999,5,0.0,0.0,0,1,41.66666667,0.0,0.0,50.0,0,1,1,0,23.0,2899.0,492072.0,0,0,4,0
72,28.0,0,3,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,0,1,0,3,6,1,4,6,4,18,18,15,9.5,12.0,8.25,1,0,0,0,23,0.695652174,0.304347826,0,0.857142857,0.428571429,0,0,0.0,100.0,0.0,0.0,0,1,0,0,120.0,976.0,0.0,0,1,0,1
60,27.0,0,3,0,0,0,0,0,0,0.0,6,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,2,6,5,3,3,3,17,17,8,7.0,10.0,5.5,1,0,0,0,587,0.969335605,0.030664395,0,0.055555556,0.055555556,0,1,60.0,98.31932773,1.680672269,96.91780822,0,1,1,0,43.0,3245.0,0.0,0,1,0,1
46,17.0,0,3,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,1,0,1,5,3,1,3,1,11,7,11,5.8,5.0,6.333333333,0,0,0,0,443,0.977426637,0.022573363,1,0.2,0.0,0,1,70.58823529,66.66666667,33.33333333,100.0,0,0,0,0,1008.0,8488.0,3147.0,0,0,5,0
74,14.0,0,2,10,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.067567568,0.0,0,0,0,2,1,0,0,2,11,3,1,3,1,9,6,9,4.181818182,4.5,4.1111111110000005,0,0,0,0,639,0.99687011,0.00312989,0,0.0,0.0,0,0,100.0,50.0,50.0,50.0,0,0,1,0,461.0,9035.0,613509.0,0,1,4,0
29,20.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,53,0.20754717,0.79245283,1,0.30952381,0.095238095,0,1,50.0,33.33333333,66.66666667,5.405405405,0,1,0,0,183.0,4930.0,7447880.0,0,0,3,0
70,23.0,0,2,1,0,0,0,0,0,0.0,8,1,0,0,1,0,0,1,0.057142857,0.0,0,0,0,2,1,0,0,0,8,3,2,3,2,15,15,8,6.375,9.0,5.5,3,0,0,0,38,0.421052632,0.578947368,2,0.227272727,0.181818182,0,1,42.85714286,0.0,100.0,11.11111111,0,1,1,0,318.0,778.0,0.0,0,1,0,1
69,24.0,0,4,0,1,1,0,1,0,0.0,4,1,0,0,0,1,0,0,0.0,0.0,0,0,0,3,0,0,0,0,9,0,2,3,2,16,16,7,5.444444444,9.5,4.285714286,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,156.0,574.0,0.0,0,1,2,1
43,20.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,4,0,4,5,4,10,10,10,7.25,7.5,7.0,0,0,0,0,462,0.805194805,0.194805195,2,0.166666667,0.022222222,0,1,36.66666667,66.66666667,33.33333333,60.50420168,0,1,0,0,141.0,6069.0,14592.0,0,0,5,0
39,30.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.153846154,0.2,0,0,0,2,1,0,0,0,3,0,6,6,0,9,9,0,8.0,8.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,177.0,189.0,0.0,0,1,2,1
29,20.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,3,4,3,3,0,6,6,0,5.0,5.0,0.0,0,0,0,0,747,0.956834532,0.043165468,0,0.357142857,0.095238095,0,0,93.75,76.08695652,23.91304348,63.85542169,0,1,1,0,141.0,7365.0,624160.0,1,0,5,0
40,14.0,0,3,1,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,1,1,1,2,7,4,2,2,3,5,3,5,3.285714286,2.666666667,3.75,0,0,0,0,98,0.8979591840000001,0.102040816,0,0.6,0.0,0,1,92.30769231,0.0,0.0,69.23076923,0,0,0,0,198.0,5621.0,49703.0,0,1,5,0
85,17.0,0,2,1,0,0,0,0,0,0.0,10,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,1,0,0,0,11,0,2,12,2,12,12,8,5.727272727000001,12.0,5.1,4,0,1,0,58,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,607.0,4505.0,0.0,0,1,0,1
29,21.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,2,2,0,7,7,0,9,9,0,8.0,8.0,0.0,0,0,0,0,14,0.428571429,0.571428571,2,0.0,0.0,0,1,33.33333333,0.0,100.0,0.0,0,1,1,1,0.0,-1.0,0.0,0,1,0,1
127,52.70999999999913,1,3,4,0,1,0,1,2,0.0,3,1,0,0,0,1,0,0,0.299212598,0.278688525,0,0,1,3,0,0,0,0,12,7,2,4,2,32,20,32,8.666666667000001,8.666666667000001,8.666666667000001,0,0,0,2,51,0.588235294,0.411764706,1,0.095238095,0.0,0,1,9.090909091,50.0,50.0,100.0,0,1,0,0,157.0,1669.0,1961063.0,0,1,0,1
48,18.0,0,2,0,0,0,0,0,0,0.0,5,1,0,0,1,1,0,1,0.0,0.0,1,0,0,2,0,0,0,0,4,5,3,3,7,13,10,13,8.25,6.5,10.0,0,0,0,0,85,0.976470588,0.023529412,0,0.0,0.0,0,0,100.0,96.96969697,3.03030303,0.0,0,1,1,0,110.0,9021.0,207068.0,0,0,4,0
23,16.0,0,2,0,0,0,0,0,0,0.0,2,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,1,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,126,0.8888888890000001,0.111111111,0,0.5,0.142857143,0,1,77.77777778,100.0,0.0,0.0,0,1,0,0,176.0,5071.0,1355602.0,0,0,3,0
26,17.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,31,0.483870968,0.516129032,1,0.3125,0.125,0,1,50.0,50.0,50.0,36.36363636,0,0,1,0,3202.0,7389.0,848.0,0,0,5,0
26,17.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,125,0.928,0.072,0,0.0,0.111111111,0,0,78.57142857,100.0,0.0,68.42105263,0,0,0,0,0.0,-1.0,116234.0,0,0,4,0
62,10.0,1,1,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.35483871,0.0,0,0,0,1,0,1,0,1,4,6,5,6,5,32,6,32,12.0,6.0,14.0,0,0,0,0,48,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,235.0,-1.0,0.0,0,1,0,1
121,46.0,1,5,0,0,1,2,3,2,0.0,4,1,0,0,1,1,0,0,0.165289256,0.0,0,1,0,3,0,0,0,1,12,4,2,3,2,17,13,17,7.916666667,7.6,8.142857142999999,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,14.0,4004.0,5828815.0,0,1,0,1
56,20.0,0,2,1,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.1785714289999999,0.0,0,0,0,2,0,0,0,0,5,0,3,4,3,13,12,13,8.4,8.0,8.666666667000001,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,529.0,0.0,0,1,0,1
41,13.0,0,2,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,5,0,3,9,3,9,9,6,5.2,9.0,4.25,0,0,0,0,34,0.205882353,0.794117647,0,0.0,0.0,0,1,18.18181818,100.0,0.0,100.0,0,1,1,0,849.0,7552.0,0.0,0,1,0,1
57,17.0,0,2,0,0,0,0,0,4,0.0,4,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,2,8,5,2,3,2,9,9,7,4.75,6.0,4.333333333,0,0,0,0,64,0.953125,0.046875,0,0.0,0.0,0,0,93.33333333,100.0,0.0,66.66666667,0,0,0,0,533.0,3850.0,1225017.0,0,1,3,0
52,24.0,0,3,0,0,0,0,0,1,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,6,0,2,4,2,12,12,6,5.5,8.0,4.25,0,0,0,0,26,0.576923077,0.423076923,0,0.363636364,0.0,1,0,0.0,0.0,0.0,54.54545455,0,0,0,1,0.0,-1.0,331651.0,0,0,4,0
37,16.0,0,1,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,0,3,0,4,13,4,13,13,7,8.0,13.0,5.5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,196.0,6377.0,0.0,0,1,1,1
40,33.0,0,2,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.025,0.03030303,0,0,0,2,0,0,1,1,2,0,8,8,0,20,20,0,14.0,14.0,0.0,0,1,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,14.28571429,0,1,0,0,374.0,7295.0,0.0,0,1,5,1
42,15.0,0,2,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,1,1,5,3,3,3,5,7,7,6,5.4,5.0,5.666666667,0,0,0,0,28,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,1,0,361.0,-1.0,0.0,0,1,0,1
47,39.0,0,2,5,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,7,3,2,2,0,8,8,0,4.1428571430000005,4.1428571430000005,0.0,0,0,0,0,29,0.413793103,0.5862068970000001,0,0.764705882,0.058823529,1,0,42.85714286,0.0,100.0,56.25,0,1,0,0,237.0,4146.0,2131645.0,0,0,3,0
53,20.0,0,3,2,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,6,3,3,3,4,12,12,7,6.0,7.5,5.25,0,0,0,0,39,0.974358974,0.025641026,0,0.0,0.0,0,0,50.0,100.0,0.0,100.0,0,1,0,0,3285.649999999987,8096.0,1202540.0,0,0,4,0
51,22.0,0,2,1,0,0,0,0,0,0.0,4,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,4,4,3,3,9,14,14,9,8.75,8.5,9.0,0,0,0,0,51,0.705882353,0.294117647,1,0.066666667,0.066666667,0,1,40.0,0.0,100.0,55.55555556,0,1,0,0,2370.0,7856.0,152679.0,0,0,4,0
56,17.0,0,1,3,0,0,0,0,0,0.0,6,1,0,0,0,0,0,1,0.107142857,0.0,0,0,0,1,0,0,1,2,7,1,2,13,2,13,13,6,5.428571429,13.0,4.166666667,0,0,0,0,46,0.565217391,0.434782609,3,0.1,0.0,0,1,28.57142857,0.0,0.0,68.96551724,0,1,0,0,623.0,4489.0,722263.0,0,0,5,0
40,32.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.15,0.1875,0,0,0,2,0,0,0,0,2,5,12,13,0,14,14,0,13.5,13.5,0.0,0,0,0,0,232,0.478448276,0.5215517239999999,0,0.347107438,0.016528926,1,1,60.0,83.33333333,16.66666667,14.54545455,0,1,1,0,644.0,1546.0,4669.0,0,1,2,1
31,22.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,26,0.038461538,0.961538462,0,0.16,0.08,0,1,0.0,0.0,100.0,14.28571429,0,1,1,0,203.0,4546.0,8416744.0,0,0,4,0
80,33.0,0,6,2,1,1,1,2,0,0.0,3,1,1,0,0,1,0,0,0.1,0.212121212,1,0,1,3,0,0,1,0,13,2,1,1,1,10,7,10,4.230769231,4.0,4.428571429,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,231.0,5612.0,0.0,0,1,5,1
19,12.0,0,1,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,173,0.930635838,0.069364162,0,0.083333333,0.0,0,0,70.0,91.89189189,8.108108108,93.87755102,0,1,1,1,0.0,1301.0,82728.0,0,0,2,0
50,15.0,0,3,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,2,6,3,2,3,2,12,7,12,5.666666667,5.0,6.0,0,0,0,0,261,0.8773946359999999,0.122605364,0,0.71875,0.0,0,0,76.92307692,63.15789474,36.84210526,89.86175115,0,1,1,0,298.0,7371.0,1303460.0,0,1,5,0
145,9.0,0,2,2,0,1,3,4,1,0.0,5,1,2,0,0,0,0,0,0.096551724,0.0,0,0,0,2,1,0,0,0,21,3,1,6,1,13,6,13,5.380952381,6.0,5.35,2,0,0,0,8,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0.0,0,1,0,0,58.0,-1.0,9390428.02999997,0,1,0,1
72,19.0,0,4,0,0,0,0,0,0,0.0,8,1,0,0,1,1,0,1,0.0,0.0,0,0,0,3,0,1,0,0,9,3,1,3,1,10,9,10,5.666666667,6.0,5.571428571,0,0,0,0,5,0.4,0.6,0,0.0,0.0,0,1,0.0,100.0,0.0,0.0,0,1,0,0,227.0,2695.0,0.0,0,1,0,1
60,15.0,0,4,0,0,0,0,0,0,0.0,4,1,0,0,1,1,0,1,0.0,0.0,1,0,0,3,0,0,0,1,6,4,3,3,3,15,7,15,7.333333333,5.0,8.5,0,0,0,0,77,0.987012987,0.012987013,0,0.0,0.0,0,0,100.0,100.0,0.0,83.33333333,0,0,0,0,519.0,2403.0,62284.0,0,0,3,0
74,25.0,0,3,2,0,0,0,0,0,0.0,7,1,0,0,1,0,0,0,0.081081081,0.0,0,0,0,3,1,0,0,0,10,5,2,3,2,17,17,7,5.3,10.0,4.125,2,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,177.0,553.0,0.0,0,1,2,1
